label,tweet
"['ngga', 'orang', 'kompeten', 'kah', 'menteri', 'masalah', 'asusila', '']",ngga orang kompeten kah menteri masalah asusila
"['ngga', 'orang', 'negeri', 'menterimesum']",ngga orang negeri menterimesum
"['ngomongin', 'lg', 'kaaannn', '', '', '']",ngomongin lg kaaannn
"['nih', 'biang']",nih biang
"['njir', 'miliyar', 'dollar', 'tara', 'dg', 'triliun', 'rupiah', '']",njir miliyar dollar tara dg triliun rupiah
"['ntar', 'mewek', 'matra']",ntar mewek matra
"['nutupin', 'koruptor', 'meriksa', 'anak', 'jokowi', 'aja', 'ga', 'buang', 'duit', 'aja']",nutupin koruptor meriksa anak jokowi aja ga buang duit aja
"['nya', 'sperti', 'kabar', 'sayang', 'yg', 'ngomong', 'jokowi', '']",nya sperti kabar sayang yg ngomong jokowi
"['nyali', 'tempe', 'yg', 'nama', 'hidup', 'cari', 'politik', 'dunia', 'yg', 'tanding', 'aq', 'akidah', 'moral', 'aq', 'hidup', 'tega', 'hukum', 'tapekongviharakelenteng', 'tutup', 'puja', 'mamy', 'uang', 'emaknya', 'bidan', 'ria', 'metty', 'kelompok', 'china', 'kaga', 'moral', 'hukum', '']",nyali tempe yg nama hidup cari politik dunia yg tanding aq akidah moral aq hidup tega hukum tapekongviharakelenteng tutup puja mamy uang emaknya bidan ria metty kelompok china kaga moral hukum
"['nyata', 'ekonomi', 'rakyat', 'ancam', 'jokowianda', 'kalo', 'semedi', 'jgn', 'tidur', '']",nyata ekonomi rakyat ancam jokowianda kalo semedi jgn tidur
"['nyesel', 'gua', 'pagi', 'pagi', 'buka', 'tweeter', 'lgs', 'mules', 'liat', 'muka', 'nya', 'rg']",nyesel gua pagi pagi buka tweeter lgs mules liat muka nya rg
"['o', '', 'pantes', 'sampe', 'nang', 'nyanyi', '']",o pantes sampe nang nyanyi
"['oc', 'kaligis', 'tolong', 'jokowi', 'erick', 'thohir', 'jiwasraya', 'patuh', 'putus', 'adil']",oc kaligis tolong jokowi erick thohir jiwasraya patuh putus adil
"['oceh', 'homo', 'tua', 'otak', 'somplak']",oceh homo tua otak somplak
"['oceh', 'jokowi', 'ttg', 'negara', 'demokrasi', 'lips', 'service']",oceh jokowi ttg negara demokrasi lips service
"['oktober', 'memgambil', 'putus', 'y', 'bener', 'pinter']",oktober memgambil putus y bener pinter
"['omong', 'hasto', 'sby', 'kuasa', 'beda', 'mulut', 'kunci', 'otak', 'blenk', 'jokowi', 'naik', 'harga', 'bbm']",omong hasto sby kuasa beda mulut kunci otak blenk jokowi naik harga bbm
"['omong', 'kosong']",omong kosong
"['omong', 'mas', 'satu', 'laksana', 'efisiensi', '', 'you', 'jabat', 'manfaat', 'bandara', 'sepi', 'bbm', 'pajak', 'koruptor', 'remisi', 'barang', 'jasa', 'inflasi', 'dapat', 'rakyat', 'turun', 'trus', 'bangga', 'nya']",omong mas satu laksana efisiensi you jabat manfaat bandara sepi bbm pajak koruptor remisi barang jasa inflasi dapat rakyat turun trus bangga nya
"['oo', '', 'begono', 'gua', 'nih', 'plakat', 'harga', 'jokowi', 'pimpin', 'ri', 'hasil', 'swasembada', 'beras', 'yg', 'ngasih', 'irri', 'yg', 'plakat', 'siape']",oo begono gua nih plakat harga jokowi pimpin ri hasil swasembada beras yg ngasih irri yg plakat siape
"['open', 'bo', 'kah']",open bo kah
"['orang', 'demo', 'samperin', 'ngab']",orang demo samperin ngab
"['orang', 'gk', 'pakai', 'akal', 'sehat']",orang gk pakai akal sehat
"['orang', 'pinter', 'ndk', 'berani', 'tanggung', 'tugas']",orang pinter ndk berani tanggung tugas
"['oresiden', 'jokowi', 'byk', 'bicara', 'lsg', 'kerja']",oresiden jokowi byk bicara lsg kerja
"['', 'org', 'munafik', 'suruh', 'sadar']",org munafik suruh sadar
"['org', 'tolol', 'yg', 'harap', 'pd', 'milu', 'tdk', 'polarisasi', 'ya', 'harap', 'org', 'tolol', 'yg', 'bikin', 'polarisasi', 'pecah', 'jg', 'yg', 'harap', 'tdk', 'polarisasi', '', '', '', 'guoblok', 'tenan', 'cebong', 'tai']",org tolol yg harap pd milu tdk polarisasi ya harap org tolol yg bikin polarisasi pecah jg yg harap tdk polarisasi guoblok tenan cebong tai
"['owh', 'tetiba', 'pakai', 'sorban', 'kepala', 'nasrani', 'yahudi']",owh tetiba pakai sorban kepala nasrani yahudi
"['p', 'jokowi', 'emg', '', 'rombong', 'kadrun', 'tdk', 'dengar', 'pemikiranya', '', 'pikir', 'abu', 'nawas', 'yg', 'butuh', '']",p jokowi emg rombong kadrun tdk dengar pemikiranya pikir abu nawas yg butuh
"['pa', 'jokowi', 'heran']",pa jokowi heran
"['pacul', 'wis', 'edan', 'bikin', 'malu', 'p', 'jokowi', 'ditungguin', 'dapetnya', 'kucing', 'garong', 'karung', 'kasihan', 'liat', 'p', 'jokowi', 'malu', 'sdm', 'semua', 'lini', 'korupsi', 'wanita', 'salah', 'kuasa', 'dsb', 'nya']",pacul wis edan bikin malu p jokowi ditungguin dapetnya kucing garong karung kasihan liat p jokowi malu sdm semua lini korupsi wanita salah kuasa dsb nya
"['pajak', 'biaya', 'hidup', 'hari', '', 'indonesia', 'negara', '', 'yg', 'disebutin']",pajak biaya hidup hari indonesia negara yg disebutin
"['pakar', 'ekonomi', 'anthoni', 'budiawan', 'anggap', 'rezim', 'perintah', 'bohong', 'kait', 'besar', 'subsidi', 'bbm', 'trilyun', 'yg', 'pd', 'nyata', 'hy', 'trilyun', 'portal', 'islam', 'bs', 'jd', 'dr', 'selisih', 'lari', 'kantong', 'pribadi', 'elit', 'politik', 'oligarki', 'bungkam', 'waras', 'otak']",pakar ekonomi anthoni budiawan anggap rezim perintah bohong kait besar subsidi bbm trilyun yg pd nyata hy trilyun portal islam bs jd dr selisih lari kantong pribadi elit politik oligarki bungkam waras otak
"['pakde', 'adil', 'sebaiknja', 'membubarken', 'lembaga', 'ad', 'hoc', 'kpk', 'ganti', 'personel', 'jang', 'libat', 'konspirasi', 'korupsi', 'dki', 'law', 'enforcement', 'republik', 'terjun', 'titik', 'rendah', 'sumur', 'dalam']",pakde adil sebaiknja membubarken lembaga ad hoc kpk ganti personel jang libat konspirasi korupsi dki law enforcement republik terjun titik rendah sumur dalam
"['pakde', 'ga', 'hobi', 'bohong', 'loh', 'tabokin', 'malaikat', 'gmn', 'coba', 'bibir', 'ehe']",pakde ga hobi bohong loh tabokin malaikat gmn coba bibir ehe
"['pake', 'hati', 'ya', 'bos', 'perhati', 'rakyat', 'nya']",pake hati ya bos perhati rakyat nya
"['', 'panggil', 'kpk', 'ahok', 'lapor', 'x', 'panggil', 'kpk', '', 'kpk', 'zaman', '', 'lapor', 'kpk', 'tujuh', 'duga', 'korupsi', 'respons', 'ahok', 'klik', 'baca']",panggil kpk ahok lapor x panggil kpk kpk zaman lapor kpk tujuh duga korupsi respons ahok klik baca
"['pantes', 'bacot', 'gtu', 'jokowi', 'tim', 'nya', 'elu', 'nih', 'gue', 'bikinin', 'heyyy', 'jokowi', 'bangun', 'wajib', 'pake', 'duit', 'rakyat', 'tambah', 'duit', 'utang', 'kerja', 'elu', 'mah', 'tinggal', 'gunting', 'pita', 'gak', 'ngaku', 'prestasi']",pantes bacot gtu jokowi tim nya elu nih gue bikinin heyyy jokowi bangun wajib pake duit rakyat tambah duit utang kerja elu mah tinggal gunting pita gak ngaku prestasi
"['pantes', 'perintah', 'halu', 'yg', 'rekrut', 'org', 'halu']",pantes perintah halu yg rekrut org halu
"['parah', 'emang', '', 'bilang', 'masyarakat', 'jaga', 'data', 'pribadi', 'kasar', 'ga', 'nyampe', 'die', 'incompetent']",parah emang bilang masyarakat jaga data pribadi kasar ga nyampe die incompetent
"['parah', 'hrs', 'usut', 'proses', 'hukum', '']",parah hrs usut proses hukum
"['partai', 'koalisi', 'partai', 'ya', 'voting', 'jg', 'kalah', '']",partai koalisi partai ya voting jg kalah
"['pas', 'jokowi', 'kangen', 'sby', 'kmren', 'pas', 'sby', 'kangen', 'abah', 'gusdur', 'pas', 'abah', 'gusdur', 'kangen', 'soeharto', 'gaknok', 'seng', 'kangen', 'pimpin', 'megawati', 'ta', '']",pas jokowi kangen sby kmren pas sby kangen abah gusdur pas abah gusdur kangen soeharto gaknok seng kangen pimpin megawati ta
"['pas', 'ketangkep', 'mewek', 'maaf', 'kaya', 'yg', 'sok', 'jago']",pas ketangkep mewek maaf kaya yg sok jago
"['pd', 'perintah', 'sblmnya', 'harga', 'bbm', 'bs', 'capai', 'atas', 'ribu', 'diam', 'sj', 'manut', 'terima', 'skrg', 'jd', 'ribu', 'demo', 'bikin', 'ribut', 'gaduh', 'belakang', 'provokator', 'yg', 'tdk', 'bangsa', 'maju', 'kelompok', 'pimpin', 'leluasa', 'rampok']",pd perintah sblmnya harga bbm bs capai atas ribu diam sj manut terima skrg jd ribu demo bikin ribut gaduh belakang provokator yg tdk bangsa maju kelompok pimpin leluasa rampok
['pdip'],pdip
"['pdiperjuangan', 'kader', 'pdip', 'baik', 'presiden', 'pilih', 'azwar', 'anas']",pdiperjuangan kader pdip baik presiden pilih azwar anas
"['pecah', 'rekor', 'korupsi', 'yg', 'rugi', 'negara', 'triliun']",pecah rekor korupsi yg rugi negara triliun
"['', 'pecat']",pecat
"['pegawai', 'honorer', 'tdk', 'putus', 'thn']",pegawai honorer tdk putus thn
"['pemeritahan', 'yg', 'bentrok', 'mahasiswa', 'aparat', 'perintah', 'jokowi', 'karna', 'naik', 'bbm']",pemeritahan yg bentrok mahasiswa aparat perintah jokowi karna naik bbm
"['penghianat', 'negara', 'laku', '']",penghianat negara laku
"['pepatah', 'bilang', 'lbh', 'baik hujan', 'batu', 'negeri', '', 'walo hujan', 'emas', 'negara', 'sengsara', 'spt', 'apa', 'nkri', 'right', 'or', 'wrong', 'is', 'my', 'country', 'kabur', 'solusi']",pepatah bilang lbh baik hujan batu negeri walo hujan emas negara sengsara spt apa nkri right or wrong is my country kabur solusi
"['peran', 'damping', 'desa', 'vital', 'bangun', 'desa', 'mendes', 'pdtt', 'gus', 'abdul', 'halim', 'iskandar', 'target', 'desa', 'damping', 'desa', 'tujuh']",peran damping desa vital bangun desa mendes pdtt gus abdul halim iskandar target desa damping desa tujuh
"['perang', 'rusia', 'ukraina', 'berlangsungg', 'jokowi', 'siapkannn', 'strategi', 'hadap', 'krisis', 'untukkesejahteraannkri']",perang rusia ukraina berlangsungg jokowi siapkannn strategi hadap krisis untukkesejahteraannkri
"['perang', 'rusia', 'ukraina', 'jokowi', 'siap', 'strategi', 'hadap', 'krisis jokowi', 'nilai', 'perang', 'rusia', 'ukraina', 'untukkesejahteraannkri']",perang rusia ukraina jokowi siap strategi hadap krisis jokowi nilai perang rusia ukraina untukkesejahteraannkri
"['perang', 'rusia', 'ukraina', 'jokowi', 'siap', 'strategi', 'hadap', 'krisis', 'semangat', 'jokowi', 'untukkesejahteraannkri']",perang rusia ukraina jokowi siap strategi hadap krisis semangat jokowi untukkesejahteraannkri
"['perang', 'rusia', 'ukraina', 'jokowi', 'siap', 'strategi', 'hadap', 'krisis', 'untukkesejahteraannkri']",perang rusia ukraina jokowi siap strategi hadap krisis untukkesejahteraannkri
"['perang', 'rusia', 'ukraina', 'jokowi', 'siap', 'strategi', 'hadap', 'krisis', 'untukkesejahteraannkri', 'moga', 'jalan', 'lancar']",perang rusia ukraina jokowi siap strategi hadap krisis untukkesejahteraannkri moga jalan lancar
"['perang', 'rusia', 'ukraina', 'jokowi', 'siap', 'strategi', 'hadap', 'krisis', 'untukkesejahteraannkri', 'semangat']",perang rusia ukraina jokowi siap strategi hadap krisis untukkesejahteraannkri semangat
"['perang', 'rusia', 'ukraina', 'kurun', 'jokowi', 'siap', 'strategi', 'hadap', 'krisis', 'salah', 'satunyadengan', 'ada', 'kolaborasi', 't-g', 'kunci', 'jitu', 'mrnghadapi', 'tantang', 'ekonomi', 'global', 'untukkesejahteraannkri']",perang rusia ukraina kurun jokowi siap strategi hadap krisis salah satunyadengan ada kolaborasi t-g kunci jitu mrnghadapi tantang ekonomi global untukkesejahteraannkri
"['perang', 'rusia', 'ukraina', 'nih', 'kabr', 'kabar', 'nya', 'guys', 'jokowi', 'siap', 'strategi', 'hadap', 'krisis', 'untukkesejahteraannkri']",perang rusia ukraina nih kabr kabar nya guys jokowi siap strategi hadap krisis untukkesejahteraannkri
"['perang', 'rusia-ukraina', 'presiden', 'jokowi', 'siap', 'strategi', 'hadap', 'krisis', 'untukkesejahteraannkri']",perang rusia-ukraina presiden jokowi siap strategi hadap krisis untukkesejahteraannkri
"['percaya', 'yg', 'jokowi', 'perintah', 'utk', 'naik']",percaya yg jokowi perintah utk naik
"['perintah', 'jokowi', 'azwar', 'anas', 'hadir', 'birokrasi', 'layan']",perintah jokowi azwar anas hadir birokrasi layan
"['perintah', 'jokowi', 'bukanpki', 'komunis coba', 'jokowi', 'darah', 'komunis', 'koruptor', 'milyar', 'tiang', 'gantung', 'minimal', 'busuk', 'penjara']",perintah jokowi bukanpki komunis coba jokowi darah komunis koruptor milyar tiang gantung minimal busuk penjara
"['perintah', 'jokowi', 'sungguh', 'keri']",perintah jokowi sungguh keri
"['perintah', 'langsung', 'beban', 'generasi', 'laku', 'priode', 'jokowi', 'paksa', 'rakyat', 'rakyat', 'sanggup', '']",perintah langsung beban generasi laku priode jokowi paksa rakyat rakyat sanggup
"['perintah', 'presiden', 'ri', 'tuntas', 'proyek', 'strategis', 'nasional', 'periode', 'untukkesejahteraannkri']",perintah presiden ri tuntas proyek strategis nasional periode untukkesejahteraannkri
"['perintah', 'pro', 'rakyat', 'ketimbang', 'era', 'real', 'jalan', 'hidup', 'sayapa', 'jokowi', 'peduli', 'rakyat', 'pakta', 'mitos']",perintah pro rakyat ketimbang era real jalan hidup sayapa jokowi peduli rakyat pakta mitos
"['perintah', 'serius', 'laku', 'berantas', 'korupsi', 'sya', 'pribadi', 'nilai', 'perintah', 'terang', 'medukung', 'aksi', 'korupsi', 'jahat', 'extraordinary', 'crime', 'aja', 'remisi', 'tunggu', 'muncul', 'koruptor']",perintah serius laku berantas korupsi sya pribadi nilai perintah terang medukung aksi korupsi jahat extraordinary crime aja remisi tunggu muncul koruptor
"['perintah', 'sulit', 'cari', 'sosok', 'bersih', 'ideal', 'jt', 'duduk', 'indonesia']",perintah sulit cari sosok bersih ideal jt duduk indonesia
"['periode', 'gpp', '', 'yg', 'capai', 'pakde', '']",periode gpp yg capai pakde
"['periode', 'perintah', 'presiden', 'jokowi', 'psn', 'tuntas', 'periode', 'nilai', 'rp', 'triliun', 'untukkesejahteraannkri']",periode perintah presiden jokowi psn tuntas periode nilai rp triliun untukkesejahteraannkri
"['pertalite', 'harga', 'ribu', 'tuh', 'tanggung', 'naikin', 'ribu', 'liter', 'kalo', 'kuat', 'naikin', 'ribu', 'liter', 'kalo', 'kuat', 'naikin', 'ribu', 'perliterbengek', 'bengek', '', '', '', '']",pertalite harga ribu tuh tanggung naikin ribu liter kalo kuat naikin ribu liter kalo kuat naikin ribu perliterbengek bengek
"['pertanyannya', 'knp', 'mobil', 'mewah', 'pake', 'pertalite', 'knp', 'g', 'penjara', 'klo', 'mobil', 'mewah', 'pake', 'pertalite', 'krn', 'gak', 'regulasi', 'perintah', 'utk', 'tanya', 'knp', 'perintah', 'gak', 'bikin', 'regulasi', 'penjara', 'guna', 'mobil', 'mewah', 'klo', 'mmg', 'perintah', 'ngeluh', 'pertalite', 'g', 'sasar']",pertanyannya knp mobil mewah pake pertalite knp g penjara klo mobil mewah pake pertalite krn gak regulasi perintah utk tanya knp perintah gak bikin regulasi penjara guna mobil mewah klo mmg perintah ngeluh pertalite g sasar
"['pihak', 'anis', 'pd', 'rakyat', 'terap', 'hak', 'adil', 'lihat', 'dki', 'anies', 'baik', 'u', 'presiden', 'jokowi', 'lepas', 'buruk', 'sdh', 'hak', 'lg', 'maju', 'krn', 'konstitusi', 'batas', 'yng', 'wacana', 'berfikir', 'periode', 'adlh', 'penghianat', 'bangsa']",pihak anis pd rakyat terap hak adil lihat dki anies baik u presiden jokowi lepas buruk sdh hak lg maju krn konstitusi batas yng wacana berfikir periode adlh penghianat bangsa
"['pikir', 'gemes', 'jabat', 'akademisi', 'beda', 'tanggap', 'rezim', 'sby', 'jokowi', 'naik', 'harga', 'bbm']",pikir gemes jabat akademisi beda tanggap rezim sby jokowi naik harga bbm
"['pikir', 'indonesia', 'punya', 'jkw', 'asa', 'kakek', 'gw', 'ngegorok', 'orang', 'pribumi', 'yg', 'kroni', 'jajah', 'skarang', 'gw', 'tau', 'jenis', 'kayak']",pikir indonesia punya jkw asa kakek gw ngegorok orang pribumi yg kroni jajah skarang gw tau jenis kayak
"['pikir', 'lucu', '']",pikir lucu
"['pilpres', 'kontrak', 'politik', 'salah', 'capres', 'tangkap', 'luhut', 'erik', 'thohir', 'ahok', 'anak', 'jokowi', '', 'klo', 'kontrak', 'politik', 'pilih']",pilpres kontrak politik salah capres tangkap luhut erik thohir ahok anak jokowi klo kontrak politik pilih
"['pimpin', 'presiden', 'jokowi', 'jembatan', 'yg', 'bangun', 'indonesia', 'panjang', 'lbh', 'dr', 'km', 'ikon', 'daerah', 'spt', 'jemb', 'holtekamp', 'jayapura', 'jemb', 'kali', 'kuto', 'jateng', 'konektivitas', 'antardaerah', 'jokowimembangun']",pimpin presiden jokowi jembatan yg bangun indonesia panjang lbh dr km ikon daerah spt jemb holtekamp jayapura jemb kali kuto jateng konektivitas antardaerah jokowimembangun
"['pintar', 'jokowi', 'lain', 'jiwa', 'ganggu', 'mental', 'kayak', 'celaka', 'orang', 'lai', 'mental', 'sengaja', 'pasang', 'peran', 'boneka', 'main', 'sang', 'sutradara', 'proxy', '']",pintar jokowi lain jiwa ganggu mental kayak celaka orang lai mental sengaja pasang peran boneka main sang sutradara proxy
"['pintar', 'syukur', 'kelak', 'hadap', 'tuhan', 'amal', 'baik', 'hamba', 'jawab', 'berkat', 'ridhomu', 'rabb', 'yg', 'kudus', 'coblos', 'jokowi', 'golong', 'putih', 'amin', '']",pintar syukur kelak hadap tuhan amal baik hamba jawab berkat ridhomu rabb yg kudus coblos jokowi golong putih amin
"['pk', 'jokowi', 'emng', 'the', 'best', '', 'sll', 'jaga', 'negara', 'nya', 'rakyat', 'nya', '', 'hnya', 'orang', 'yg', 'mikir', 'nya', 'kerdil', 'aja', 'sll', 'menyalahkn', '', 'sedangkn', 'indonesia', 'motor', 'mobil', 'udah', 'juataan', '', 'hrs', 'nya', 'sprti', 'negri motor', 'mobil', 'batas', '']",pk jokowi emng the best sll jaga negara nya rakyat nya hnya orang yg mikir nya kerdil aja sll menyalahkn sedangkn indonesia motor mobil udah juataan hrs nya sprti negri motor mobil batas
"['pki', 'juang', 'cari', 'popularitas', 'dukung', 'jokowi', 'periode', 'sih', 'effendi', 'simbolon', 'sebut', 'indonesia', 'mundur', 'era', 'jokowi', 'kader', 'demokrat', 'bicara', 'kadrun', 'makzulkanjokowisecepatnya', 'makzulkanjokowisecepatnya']",pki juang cari popularitas dukung jokowi periode sih effendi simbolon sebut indonesia mundur era jokowi kader demokrat bicara kadrun makzulkanjokowisecepatnya makzulkanjokowisecepatnya
"['pks', 'mprovokasi', 'rakyat', 'mendeskreditkan', 'dgn', 'elegan', 'aji', 'mumpung', 'naik', 'harga', 'bbm', 'bijak', 'naik', 'bbm', 'tentu', 'legislatif', 'eksekutif', 'parlemen', 'yg', 'dalam', 'pks', 'pahlawan', 'siang']",pks mprovokasi rakyat mendeskreditkan dgn elegan aji mumpung naik harga bbm bijak naik bbm tentu legislatif eksekutif parlemen yg dalam pks pahlawan siang
"['pks', 'sadar', 'naik', 'bbm', 'sejahtera', 'rakyat', 'negri', 'jokowi', 'nama', 'musuh', 'selimut', 'pks', 'bubar', 'lenyap', 'indonesia']",pks sadar naik bbm sejahtera rakyat negri jokowi nama musuh selimut pks bubar lenyap indonesia
"['pleciden', 'nya', 'gak', 'asli', 'sih']",pleciden nya gak asli sih
"['plis', 'deh', 'kakek', 'rizal', 'kurang', 'syahwat', 'kuasa', '', '', '']",plis deh kakek rizal kurang syahwat kuasa
"['plis', 'tolong', 'arti', 'gakngerti', '']",plis tolong arti gakngerti
"['pokok', 'puan', 'maharani', 'presiden', 'jokowi', 'yg', 'rusak', 'negara']",pokok puan maharani presiden jokowi yg rusak negara
"['pokok', 'salah', 'wis', 'drpd', 'debat', 'ama', 'kadrun', 'energi', 'kuras', 'abis']",pokok salah wis drpd debat ama kadrun energi kuras abis
"['polisi', 'jujur', 'cuman', 'polisi', 'cilik', 'wkwk']",polisi jujur cuman polisi cilik wkwk
"['polisi', 'jujur', 'oknum', 'om', '']",polisi jujur oknum om
"['polisi', 'kek', 'anak', 'lu', 'gak', 'mahasiswa', 'aja']",polisi kek anak lu gak mahasiswa aja
"['politik', 'logika', 'anti', '', '']",politik logika anti
"['populer', 'bisnis', 'tarif', 'ojek', 'online', 'september', 'jokowi', 'temu', 'putin']",populer bisnis tarif ojek online september jokowi temu putin
"['pp', 'serang', 'siber', 'leading', 'sector', 'domain', 'tugas', 'pokok', 'fungsi']",pp serang siber leading sector domain tugas pokok fungsi
"['ppkm', 'panjang', 'naik', 'harga', 'bbm', 'aktivis', 'politik', 'licik', 'rezim', 'jokowi', 'bungkam', 'demonstrasi', 'makzulinlurahngibul', 'makzulinlurahngibul']",ppkm panjang naik harga bbm aktivis politik licik rezim jokowi bungkam demonstrasi makzulinlurahngibul makzulinlurahngibul
"['presiden', 'azwar', 'anas', 'menpan-rb', 'milik', 'rekam', 'jejak', 'inovasi', 'lepas', 'lantik', 'rabu', 'september', 'reformasi', 'birokrasi', 'garap', 'cepat', 'birokrasi', 'layan', 'milik', 'disiplin']",presiden azwar anas menpan-rb milik rekam jejak inovasi lepas lantik rabu september reformasi birokrasi garap cepat birokrasi layan milik disiplin
"['presiden', 'joko', 'widodo', 'alias', 'jokowi', 'jadwal', 'unjung', 'tim', 'september', 'presidenjokowi']",presiden joko widodo alias jokowi jadwal unjung tim september presidenjokowi
"['presiden', 'joko', 'widodo', 'jokowi', 'gentar', 'larang', 'ekspor', 'bahan', 'mentah', 'nikel', 'bawa', 'mekanisme', 'tuntut', 'organisasi', 'dagang', 'dunia', 'world', 'trade', 'organization', 'wto', 'presiden', 'bilang', 'nggak', 'apa', 'indonesia', 'kalah', 'wto']",presiden joko widodo jokowi gentar larang ekspor bahan mentah nikel bawa mekanisme tuntut organisasi dagang dunia world trade organization wto presiden bilang nggak apa indonesia kalah wto
"['presiden', 'jokowi', 'azwar', 'anas', 'milik', 'rekam', 'jejak', 'inovasi']",presiden jokowi azwar anas milik rekam jejak inovasi
"['presiden', 'jokowi', 'cepat', 'reformasi', 'birokrasi', 'azwar', 'anas']",presiden jokowi cepat reformasi birokrasi azwar anas
"['presiden', 'jokowi', 'dorong', 'pemda', 'manfaat', 'dau', 'tekan', 'inflasi', 'daerah']",presiden jokowi dorong pemda manfaat dau tekan inflasi daerah
"['presiden', '', 'jokowi', 'hebat', 'yeee', '']",presiden jokowi hebat yeee
"['presiden', 'jokowi', 'lantik', 'abdullah', 'azwar', 'anas', 'menpan-rb']",presiden jokowi lantik abdullah azwar anas menpan-rb
"['presiden', 'jokowi', 'lantik', 'abdullah', 'azwar', 'anas', 'menpan-rb', 'ganti', 'tjahjo', 'kumolo']",presiden jokowi lantik abdullah azwar anas menpan-rb ganti tjahjo kumolo
"['presiden', 'jokowi', 'lantik', 'anggota', 'dkpp', 'unsur', 'tokoh', 'masyarakat']",presiden jokowi lantik anggota dkpp unsur tokoh masyarakat
"['presiden', 'jokowi', 'nilai', 'perang', 'rusia', 'ukraina', 'untukkesejahteraannkri']",presiden jokowi nilai perang rusia ukraina untukkesejahteraannkri
"['presiden', 'jokowi', 'sambut', 'kunjung', 'presiden', 'filipina', '', 'untukkesejahteraannkri']",presiden jokowi sambut kunjung presiden filipina untukkesejahteraannkri
"['presiden', 'jokowi', 'terima', 'juta', 'data', 'bsu', 'untukkesejahteraannkri']",presiden jokowi terima juta data bsu untukkesejahteraannkri
"['presiden', 'jokowisri', 'mulyani', 'ekonom', 'indonesia', 'prediksi', 'kondisi', 'dunia', 'sulitbahkan', 'negara', 'eropa', 'us', 'resesifed', 'naik', 'suku', 'bunga', 'kalitahun', 'bs', 'brapa', 'kali', 'inflasi', 'tinggitapi', 'dapat', 'stagflasisegera', 'nyambi', 'usaha']",presiden jokowisri mulyani ekonom indonesia prediksi kondisi dunia sulitbahkan negara eropa us resesifed naik suku bunga kalitahun bs brapa kali inflasi tinggitapi dapat stagflasisegera nyambi usaha
"['presiden', 'klu', 'jokowi', 'bilang', 'wewenangapa', 'konsep', 'trias', 'politika', 'paham', 'dr']",presiden klu jokowi bilang wewenangapa konsep trias politika paham dr
"['presiden', 'lantik', 'abdullah', 'azwar', 'anas', 'menteri', 'pendayagunaan', 'aparatur', 'negara', 'reformasi', 'birokrasi', 'panrb', 'istana', 'negara', 'jakarta', 'rabu']",presiden lantik abdullah azwar anas menteri pendayagunaan aparatur negara reformasi birokrasi panrb istana negara jakarta rabu
"['presiden', 'lantik', 'anggota', 'dkpp', 'unsur', 'tokoh', 'masyarakat', 'anggota', 'dkpp', 'unsur', 'tokoh', 'masyarakat', 'lantik', 'i', 'dewa', 'kade', 'wiarsa', 'raka', 'sandi', 'ratna', 'dewi', 'pettalolo', 'muhammad', 'tio', 'aliansyah', 'heddy', 'lugito', 'j', 'kristiadi']",presiden lantik anggota dkpp unsur tokoh masyarakat anggota dkpp unsur tokoh masyarakat lantik i dewa kade wiarsa raka sandi ratna dewi pettalolo muhammad tio aliansyah heddy lugito j kristiadi
"['president', 'ku', 'tdk', 'turun', 'bahan', 'pokok', 'masyarakat', 'bener', 'bener', 'turun', 'daya', 'beli', 'nya', 'akibat', 'naik', 'bahan', 'pokok', 'kurang', 'makan', 'yg', 'td', 'nya', 'bis', 'masak', 'skrg', 'belanja', 'mkn', 'tangkap', 'l', 'sri', 'asih', 'l', 'tiktok']",president ku tdk turun bahan pokok masyarakat bener bener turun daya beli nya akibat naik bahan pokok kurang makan yg td nya bis masak skrg belanja mkn tangkap l sri asih l tiktok
"['pret', 'ah', 'makmur']",pret ah makmur
"['prihatin', 'nya', 'gak', 'penting', 'gak', 'nyampe', 'krn', 'dunia', 'politik', 'teman', 'sejati', 'penting', 'dia', 'penting', 'dgn', 'jokowi', 'pdhl', 'jokowi', 'kader', 'pdip', '', '', '', '']",prihatin nya gak penting gak nyampe krn dunia politik teman sejati penting dia penting dgn jokowi pdhl jokowi kader pdip
"['prof', 'dungu', 'waris', 'turun', 'turun', 'ko', 'kedunguannmu', 'kmn']",prof dungu waris turun turun ko kedunguannmu kmn
"['program', 'resin', 'ketidakberesan', 'jokowi']",program resin ketidakberesan jokowi
"['program', 'ya', 'yg', 'program', 'ahok', 'jokowi', 'bumn', 'pupr']",program ya yg program ahok jokowi bumn pupr
"['propaganda', 'bohong', 'tel', 'mentah', 'cebong', 'fakta', 'buruk', 'yg', 'nyata', 'tolak', 'cebong', 'nalar', 'yg', 'hati', 'yg', 'busuk', 'islamofobia', 'kaum', 'islamofobia', 'oligarki', 'lanjut', 'sebab', 'cebong', 'otak', 'simpang']",propaganda bohong tel mentah cebong fakta buruk yg nyata tolak cebong nalar yg hati yg busuk islamofobia kaum islamofobia oligarki lanjut sebab cebong otak simpang
"['propanganda', 'isu', 'media', 'dgn', 'narasi', 'murah']",propanganda isu media dgn narasi murah
"['psn', 'nila', 'triliun', 'tuntas', 'daerah', 'perintah', 'presiden', 'jokowi', 'untukkesejahteraannkri']",psn nila triliun tuntas daerah perintah presiden jokowi untukkesejahteraannkri
