datetime,username,content
2022-10-06 03:33:10+00:00,yoonsvkiee,@convomfs Ada dong https://t.co/waWmpNdtdE
2022-10-06 03:33:10+00:00,regbower,@convomfs tydack
2022-10-06 03:33:09+00:00,sphyo_,@convomfs kabelnya mengganggu https://t.co/qFy6Kopujc
2022-10-06 03:33:07+00:00,fyrelavie,@convomfs berak lah anjir 😭🤌🏻
2022-10-06 03:33:07+00:00,dlikeful,@convomfs Deres bos
2022-10-06 03:33:07+00:00,KangBaks00,@convomfs Semua udah pernah
2022-10-06 03:33:06+00:00,jskelovebot,"@convomfs ngga, disini panas"
2022-10-06 03:33:06+00:00,darkliqueur,@convomfs ga
2022-10-06 03:33:03+00:00,naayizhan,@convomfs https://t.co/q62Fu0n7JW
2022-10-06 03:33:02+00:00,needumdbstr,@convomfs bgttt
2022-10-06 03:33:00+00:00,vtacenda,@convomfs Urusan negara aja kaga gercep apalagi gituan wkwk
2022-10-06 03:32:59+00:00,liltweetybirdU,"@myrsnn @jenniebyalma @convomfs kalian bahas yg mana sii, baju apa sepatu😭"
2022-10-06 03:32:59+00:00,fvrappe,@nitffler @convomfs Kalian suka mam topyak gk? @yazaIam @yawhiko @ngeseline @bluevwhale @zuenitsu @nutrijewI @privateza
2022-10-06 03:32:55+00:00,ohpiyakpiyak,@febryours_fk @convomfs adat mrebet wedding style nya gimana?
2022-10-06 03:32:54+00:00,cmiyeont,@convomfs tidaks
2022-10-06 03:32:54+00:00,bibblessyou,@byueberries @convomfs *GOBLOK
2022-10-06 03:32:54+00:00,AL_Lutfialfian,@convomfs PANASSS NDER KAYA HATI INI
2022-10-06 03:32:50+00:00,studyanthr,@convomfs 4 hari pulang sisanya di kost
2022-10-06 03:32:49+00:00,balabalaobi,@convomfs Tdkkkk
2022-10-06 03:32:49+00:00,puspitaaaaaa,@convomfs baru mendung
2022-10-06 03:32:49+00:00,taeggukiesfairy,"@convomfs hee idk wkwk. bisa kekny tapi yh ribet + buat apa juga ga sih? 😭 lapor polisi tuh ga sesimpel itu, prosesnya bakal banyak. yang ada ntar cape sendiri"
2022-10-06 03:32:48+00:00,Iavecder,@convomfs kasus2 penting aja blm tentu digubris nder
2022-10-06 03:32:46+00:00,aquagurlzz,@convomfs ya
2022-10-06 03:32:45+00:00,sourcarndy,@convomfs lapor pulici nnti malah diketawain wkwkwkwk
2022-10-06 03:32:44+00:00,Vnyxrchive,"@convomfs Crush jaman SMP gw sekarang jadian sama temen yg gw kenalin padahal dulu kontakan cuma 1 hari doang dan sekarang dah jadian mana dia ngucap makasih lagi sama gw😭
Tulul bet anjirr untung gw ada Jeno😭😭😭"
2022-10-06 03:32:44+00:00,acthanasia,"@convomfs Lv 6, tp lv 4 blm pernah"
2022-10-06 03:32:43+00:00,lopetreuz,@convomfs Tidakkgggg
2022-10-06 03:32:42+00:00,mbaknaspad,@convomfs rian
2022-10-06 03:32:42+00:00,HaitaniRansgirl,@convomfs Belom nih
2022-10-06 03:32:41+00:00,lipvtivn,@convomfs @wobushitian gmna nie? Pasti yh dingakakin ngga sie sama isilop nya 😭🙏🏻
2022-10-06 03:32:40+00:00,zzlewping,@convomfs panas
2022-10-06 03:32:39+00:00,kenomarugf,@convomfs Tidak
2022-10-06 03:32:39+00:00,iipnnnnnn,@convomfs tda
2022-10-06 03:32:37+00:00,crushingharu,@kodokunoshinja @zawatannn_ @convomfs tp kan ga tiap bulan mampu bayar spt ak yg klo keuangannya lg seret yaa mau gamau donlot drpd gila gabisa dengerin
2022-10-06 03:32:37+00:00,rrzkianii,@convomfs 😋
2022-10-06 03:32:36+00:00,ahnjimah,@convomfs plis @jhoajjang
2022-10-06 03:32:35+00:00,shikimoyi,@convomfs mendung
2022-10-06 03:32:31+00:00,Jizjel,@convomfs awokwok bgt
2022-10-06 03:32:31+00:00,ratheely,"@convomfs berak nder pls nanti kl ditahan malah bikin km keringetan parah, trs badan kek gerah, sama komuk yg ga karuan, mau ketawa sm temen juga ga bisa brutal 😩 aku tau soalnya aku"
2022-10-06 03:32:31+00:00,myrsnn,@jenniebyalma @liltweetybirdU @convomfs harusnya segede gbk ya ka
2022-10-06 03:32:30+00:00,iamjenner_,@convomfs panassss
2022-10-06 03:32:29+00:00,shinndp,@convomfs nanamin klo gondrong bakal ganteng kali ya
2022-10-06 03:32:28+00:00,perthppebestie,@convomfs rainn
2022-10-06 03:32:27+00:00,cingoyeeeen,@convomfs berak
2022-10-06 03:32:27+00:00,197elan,@convomfs mendung
2022-10-06 03:32:23+00:00,sapiholstein,"@GsnblzzingAxe @IchigoOrion @convomfs kamu ga belajar teori darwin apa ya, nenek moyang manusia itu kera kalau nenek moyang tikus itu sapi"
2022-10-06 03:32:21+00:00,kiddigrey,@convomfs nderr ini apk apa??
2022-10-06 03:32:20+00:00,querencia_jean,@convomfs 👍🏻
2022-10-06 03:32:19+00:00,undipfighter,@convomfs ga
2022-10-06 03:32:18+00:00,quecityx,@convomfs Tidakkk
2022-10-06 03:32:17+00:00,bibblessyou,@byueberries @convomfs GOOK AWIWKWOK
2022-10-06 03:32:17+00:00,s_selflovee,"@convomfs Bisa bisa aja si nder, tapi mendingan jangan deh, yg ada km di ketawain sama polisi nya, kecuali masalah nya serius sampe ngancem keamanan km"
2022-10-06 03:32:17+00:00,jjjque_,@convomfs mendung
2022-10-06 03:32:16+00:00,sourcarndy,@convomfs makanya jgn serius2 bgt kalo main rp  😭😭😭
2022-10-06 03:32:13+00:00,lonjoncute,@convomfs Masih sampe level 3
2022-10-06 03:32:13+00:00,bluecheesu,"@convomfs Panas, nder"
2022-10-06 03:32:09+00:00,Pwarahdelah,@convomfs prasaan ga jelek jelek amat dah  gua tp kok masi sendiri
2022-10-06 03:32:07+00:00,bingungyaakan,@convomfs pulang kalo udah jarang pulang
2022-10-06 03:32:05+00:00,febryours_fk,@ohpiyakpiyak @convomfs korea-mrebet bolehh
2022-10-06 03:32:02+00:00,fitrei_,@convomfs rain
2022-10-06 03:32:02+00:00,keeeebabfv,@convomfs Rawrrr
2022-10-06 03:32:01+00:00,anaknya_ikjun,@convomfs pulang si
2022-10-06 03:32:01+00:00,itsawlhere,@convomfs Sendiri
2022-10-06 03:32:00+00:00,vitamigu,"@convomfs rp kan free tg. kalo lo baper yaaaa.... lo yang terlalu berharap, maap maap aja 🙏"
2022-10-06 03:32:00+00:00,jceonguk,@convomfs @_screenshoter
2022-10-06 03:31:59+00:00,pufxy,@convomfs mendung
2022-10-06 03:31:58+00:00,ecwlaier,@convomfs yah ngapain dilaporin? 😭 ntar diketawain isilop
2022-10-06 03:31:56+00:00,urworldbabe,"@convomfs we were born to be alone, but why we still looking for love?"
2022-10-06 03:31:56+00:00,slchldone,@convomfs pulang kalo deket
2022-10-06 03:31:56+00:00,chezrub,@areumdvwnme_ @convomfs Kocak
2022-10-06 03:31:52+00:00,puspitaaaaaa,@convomfs pulang ke rumah
2022-10-06 03:31:50+00:00,bluecheesu,@convomfs Nay
2022-10-06 03:31:49+00:00,l0g0phile_,@convomfs Pulang aja nder
2022-10-06 03:31:45+00:00,gummblecand,"@convomfs cielah ketemu jg gapernah nder nderr, kalo aku sih malas☝🏻"
2022-10-06 03:31:45+00:00,naivte,"@convomfs kalo jauh mending di kosss sih, bisa ke tempat tempat viral gwgwgwgw"
2022-10-06 03:31:44+00:00,KangBaks00,@aprilae_ @convomfs Hooh tenan
2022-10-06 03:31:43+00:00,zeviaalviani,@convomfs ga
2022-10-06 03:31:40+00:00,onmyma__ark,"@convomfs positif thinking di rumahnya susah sinyal😭 karena ril palagi kabupatenku daerah deket gunung, bye internet"
2022-10-06 03:31:39+00:00,convomfs,💭 dom kalian rain tida?
2022-10-06 03:31:35+00:00,CHUUeaea,"@convomfs Aku ketika punya jemuran banyak tp males bolak-balik, yg penting angkut semua 😂"
2022-10-06 03:31:30+00:00,ceweshawn,@convomfs Pulang
2022-10-06 03:31:29+00:00,olattelv,@convomfs https://t.co/4JC9YuauR7
2022-10-06 03:31:27+00:00,irenestwinn,@convomfs aku krn jauh jdi mending di kosan aja ☺️
2022-10-06 03:31:24+00:00,doyilofs,@convomfs APK APAA NIH???
2022-10-06 03:31:23+00:00,jiminievers,@convomfs mono
2022-10-06 03:31:19+00:00,SOctaviany,@jaaayjayjay @convomfs Dih. Apaan sih. Males banget sama cowo gondrong 🙄🙄🙄 ig nya apa?
2022-10-06 03:31:16+00:00,hahnjung9,@convomfs Buat bokap gue bgt nih
2022-10-06 03:31:15+00:00,irtpicwu,"@convomfs ngga semua orang yang dateng sama pergi tuh orang yang tepat di waktu tang tepat, emg ada porsinya ada waktunya ada perannya"
2022-10-06 03:31:15+00:00,sadnigjt,@convomfs https://t.co/5thmqy55Bw
2022-10-06 03:31:10+00:00,okagalon,@hanifws_ @seastheitic @convomfs nah ini yang ditunggu2 warga
2022-10-06 03:31:06+00:00,biubiubiqis,@convomfs premium kah nder?
2022-10-06 03:31:05+00:00,klemssi,"@convomfs Gais tadi ada bayi dalem peti hanyut di sungai, yang nemu istrinya firaun lochhh"
2022-10-06 03:31:04+00:00,nxufrva,@convomfs Mending pulang ke rumah
2022-10-06 03:31:02+00:00,ciyulie,@convomfs 😭😭😭😭 its just a game kenapa diseriusin banget… 😞 tapi emg kamu dirugikan secara apa sampe mau dipolisikan?
2022-10-06 03:31:02+00:00,rexlaphis,@convomfs Kalau deket pulang tapi kalau harus naik pesawat di kosan aja lah wkwkw
2022-10-06 03:31:02+00:00,Cattysie,@convomfs Marugame udon
2022-10-06 03:30:59+00:00,ijundanjin,@convomfs Maka nya jangan baper kalau main rp
2022-10-06 03:30:59+00:00,ofcMinji,@convomfs mau drop tapi isinya muka gua smua 😌😭😭😭
2022-10-06 03:30:55+00:00,areumdvwnme_,@convomfs Lapor polisi rp
2022-10-06 03:30:54+00:00,hancuties,@convomfs Ada dong https://t.co/sLYa4TectG
2022-10-06 03:30:54+00:00,shutupandgo__,@convomfs Apocalypse sampe gumoh
2022-10-06 03:30:54+00:00,hoonjaeyun,@convomfs pulang
2022-10-06 03:30:53+00:00,holyminyoongi_,@convomfs pulang kerumah
2022-10-06 03:30:52+00:00,iipnnnnnn,@convomfs pulang
2022-10-06 03:30:49+00:00,dreamysgvrl,@convomfs Pulang
2022-10-06 03:30:41+00:00,_yyanghktz,@convomfs https://t.co/ffqbg8jv4L
2022-10-06 03:30:37+00:00,odinborrson_,"@creakingbast @convomfs lucu bg, kalo w di posisi itu pling cm misuh “anjing udh mati, hanyut lagi”"
2022-10-06 03:30:37+00:00,chezrub,@convomfs Maksud BBC terakhir itu gimana? Ambigu. Maksudnya dia minta tolong kamu kirimin menfess dengan nyebut kamu 'cinta'? Atau dia enggak terima kalau misal TG bisa dipolisiin karena dia berdalih dengan alasan cinta?
2022-10-06 03:30:34+00:00,bukandongengan,@theallioth @convomfs Motornya harley sih
2022-10-06 03:30:30+00:00,wwcuties,@convomfs Balik kalo gak ada kepentingan
2022-10-06 03:30:27+00:00,aissukamto,@convomfs Pulang
2022-10-06 03:30:25+00:00,imonday,"@convomfs karena bagi mereka, kasus kasus gini tuh kasus receh juga yang sebenernya bisa diseleseikan tanpa bantuan mereka. toh kalo kamu lapor, opsinya pasti disuruh menyelesaikan secara berdamai dan kekeluargaan."
2022-10-06 03:30:24+00:00,junacoup,@convomfs Pulang
2022-10-06 03:30:22+00:00,anonsrant,"@convomfs ya allah, polisi ngurus masalah negara aja belum ada yg kelar ndeer apalagi masalah beginian :)"
2022-10-06 03:30:22+00:00,auwhietulip,"@convomfs dlu punya tmen hode gni, gk tau dah tobat apa gmana"
2022-10-06 03:30:19+00:00,acrosztic,@convomfs pulang
2022-10-06 03:30:19+00:00,Winterrib,@convomfs 😴 rilll
2022-10-06 03:30:19+00:00,911zhely,@convomfs 👻
2022-10-06 03:30:18+00:00,zuracvxz,@convomfs keliatannya gw bakal tertarik baca cerita ginian
2022-10-06 03:30:16+00:00,mxssworld,@convomfs WHAT
2022-10-06 03:30:16+00:00,oishihoneynanon,@convomfs itu app old roll bukan?
2022-10-06 03:30:15+00:00,urgalaxypixy,@convomfs Rumah sih
2022-10-06 03:30:15+00:00,hyeiinss,"@convomfs Pulang nder, mumpung lagi ada waktu"
2022-10-06 03:30:14+00:00,galskui,@convomfs Mikir kontol
2022-10-06 03:30:13+00:00,smollhoomann,"@convomfs ak perna bkin sw kocak mlh dblg alay, jd kapok, pdhl ak kira itu lucu :("
2022-10-06 03:30:13+00:00,ashbeenn,"@convomfs wts budak, jujur adil dan makmur sejahtera indonesia. minat dm"
2022-10-06 03:30:12+00:00,ohpiyakpiyak,@convomfs mau pake adat apa?
2022-10-06 03:30:10+00:00,ayaamgowreng,@convomfs Pulang
2022-10-06 03:30:07+00:00,jajampyone,@convomfs 🤗
2022-10-06 03:30:06+00:00,itsjaegf,@convomfs sampe mau ngelapor tuh ngerugiin apa njir
2022-10-06 03:30:05+00:00,naegazas,"@vantelixies @convomfs Medusa kalo masih idup di jaman skrng pasti udah buat thread dilecehin sama poseidon, poseidon kena cancel"
2022-10-06 03:30:03+00:00,tgkasugi,@convomfs awoakwoakawo
2022-10-06 03:30:02+00:00,svrreptitiovs,"@convomfs pake aja yg bening, jd kaya mata biasa"
2022-10-06 03:30:01+00:00,eaunoiaa,@convomfs Hhh feel u
2022-10-06 03:29:59+00:00,farisfaqot,"@convomfs Menurut gw Medusa kalo early jgn dikasih free farm, kalo menit 20 dah punya manta sm skadi, susah. tapi kalo udah bener2 fat medusanya, mending drag ke late game terus main split kalo gak main kite2 beli hex ap helberd. Kalo mau yolo ya beli dagon lv 5 burst aj kepalanya sklian."
2022-10-06 03:29:56+00:00,jenniebyalma,"@liltweetybirdU @convomfs @myrsnn CAPE 😭😭 
ini sih terlalu simple nder"
2022-10-06 03:29:54+00:00,moonisgold,@convomfs hahaha selama kamu ga ada kerugian material yaa gabisa
2022-10-06 03:29:53+00:00,imonday,"@convomfs bisa, masuknya kasus ke tindakan yang kurang menyenangkan, cuma ya gitu, kamu bakal ditanya kurang lebih sampe 15 pertanyaan dan semuanya akan menyudutkan kamu sebagai korban. kalo aku sih, males."
2022-10-06 03:29:53+00:00,haecilicious,@convomfs berak aja nder
2022-10-06 03:29:52+00:00,marchcosmic,@convomfs Lu ngarepin apa sih di rp 😂
2022-10-06 03:29:51+00:00,haruechand,@convomfs hehe https://t.co/C7q86AqEEs
2022-10-06 03:29:51+00:00,pinkeujoha,@convomfs Kangenn mas pacaarr :(
2022-10-06 03:29:50+00:00,suh_yunho,@convomfs kasus pnipuan gender kali
2022-10-06 03:29:48+00:00,anzelyne,@convomfs Sini
2022-10-06 03:29:47+00:00,0711KHJ,"@convomfs Bisaa

Tapi kalo Vario enggak, berat banget coy geser aja ga bisa"
2022-10-06 03:29:47+00:00,jaaayjayjay,@convomfs @SOctaviany cb gimana tanggapan kamu?
2022-10-06 03:29:45+00:00,_03hrjjj,@convomfs 😔
2022-10-06 03:29:42+00:00,Lahsirani,@convomfs Dari balkon rumah https://t.co/9Aw31mbMuc
2022-10-06 03:29:39+00:00,convomfs,🤍 libur satu minggu mending di kosan apa pulang ke rumah?
2022-10-06 03:29:36+00:00,myrsnn,@liltweetybirdU @convomfs @jenniebyalma pake yg warna ijo tapi
2022-10-06 03:29:34+00:00,cayramelll,@convomfs 🥲
2022-10-06 03:29:34+00:00,svrreptitiovs,@convomfs berak aja
2022-10-06 03:29:33+00:00,mayeorie,@convomfs bisaaa
2022-10-06 03:29:32+00:00,w82088825,@convomfs gini? https://t.co/B6FTjv99sn
2022-10-06 03:29:22+00:00,lopetreuz,"@convomfs Tungguin aj yh, truss kl bs mah pke data seluler y mau loginnya lgi"
2022-10-06 03:29:21+00:00,inlaander_,@convomfs Gini?? https://t.co/OHculz7yL7
2022-10-06 03:29:21+00:00,fromythoughts,"@convomfs Buang aja langsung jangan ditahan. Aku pernah kaya gini di kantor, jarang banget ke toilet bahkan untuk pipis karena kotor. Saking mules dan ga kuat nahan sampai pulang, aku izin pakai kamar mandi direktur 😭"
2022-10-06 03:29:21+00:00,of_wony,@convomfs awikwok bgt
2022-10-06 03:29:21+00:00,masmas_javaness,"@convomfs Mama papa udh gasuka martabak, sukanya al-fatihah."
