datetime,username,content
2023-02-15 16:10:08+00:00,convomf,💙 drop meme gombalan dong https://t.co/X5N4nGQUK2
2023-02-15 16:10:05+00:00,convomf,"💙 cw // anime 

Kepala burung tapi kenapa gw rasa dia ganteng ya ? Apa gw harus tidur https://t.co/JlEQK6Xohu"
2023-02-15 16:10:03+00:00,convomf,💙 Is it too much if i ask you to send me anything that can brighten up my day? Thank you.
2023-02-15 16:10:02+00:00,convomf,"💙 Guys, yang udah pernah cat rambut di salon kira-kira habis budget berapa ya? Terimakasih ♡"
2023-02-15 16:07:05+00:00,convomf,💙 orang yang suka nethink dan marah2 berdasarkan asumsinya sendiri tuh kenapa sih🥲 maksudku kok bisa ga malu? Sering liat model begini tuh di twt. Sumbu pendek gitu intinya. Kadang kasian sama yang jadi sasarannya
2023-02-15 16:05:03+00:00,convomf,"💙 loh…aku…ternyata…lagi di HTS-in orang, tapi aku gak sadar??? soalnya aku pikir temenan aja gitu.."
2023-02-15 16:05:02+00:00,convomf,💙 gais wdyt indomie soto pake telor ceplok stengah mateng.coba raté snder mau tau
2023-02-15 16:00:13+00:00,convomf,💙 tahukah kalian kalau tatan yang viral jaman dulu cosplay nyatet pesenan resto sekarang udah masuk SD segede gini? 🥲 https://t.co/TP3HdBjvmX
2023-02-15 15:57:30+00:00,convomf,💙 info wadah volunteer di daerah jakarta plis🙏 pengen isi weekend sm kegiatan yg manfaat
2023-02-15 15:55:59+00:00,convomf,"menurut kalian, mending magang di kantor imigrasi (kabupaten cilacap) apa di YIA ya? 💙"
2023-02-15 15:54:32+00:00,convomf,💙 giys kalo 4cc twt deact lama berbulan2 bisa aktif lagi ga?
2023-02-15 15:50:42+00:00,convomf,💙 hidup emang berat banget ya? tapi gapapa tetep jalani aja.
2023-02-15 15:50:35+00:00,convomf,"💙 kamu nganggep mereka temen, tapi mereka nganggep kamu temen kah?"
2023-02-15 15:50:09+00:00,convomf,"💙 haloo aku mau tanya, buat isi deskripsi di yt tuh tinggal masukin kata²nya di 'deskripsi' itu kan? Daritadi gabisa update deskripsi, masih kosong terus, sewaktu mau simpen selalu ada tulisan ""terjadi error... perubahan"" https://t.co/wzdUW6IkB5"
2023-02-15 15:50:09+00:00,convomf,"💙 cowo tuh emang begituu yhhh, menurut kalian aku harus gimanaaa??  🫠🫠 https://t.co/koBFkHrbRV"
2023-02-15 15:50:04+00:00,convomf,"kalo cewe strangers nge follow cowo yang udah punya cewe terus udah di hapus tapi nge follow terus, itu tuh kenapa ya? 💭"
2023-02-15 15:48:38+00:00,convomf,"💙 gimana bisa tidur kalau deg-degan begini 😭 udah matiin lampu dari jam 10 kurang, besok padahal aku ada ujian penting. Kalian pernah gak deg2an pas mau ujian? Ngatasinnya gimana ya padahal aku udah siap"
2023-02-15 15:48:22+00:00,convomf,"💙 ceritanya kan udah deket, trs kemarin bilang suka eh besoknya dia ngepost  foto flashback sm mantannya. itu maksudnya gimana deh?? Apaka akuu selama ini cmn🤡"
2023-02-15 15:45:08+00:00,convomf,"💙 kalo misal nyari referensi jurnal di g0ogle sch0olar ntar pas di daftar Pustakanya g0ogle sch0olar nya jga dicantumkan ga? Atau cmn nama jurnalnya aja?
Makasih yg udh jawabb"
2023-02-15 15:45:04+00:00,convomf,💭 I MISS YOUR TAN SKIN YOUR SWEET SMILE SO GOOD TO ME SO RIGHT..
2023-02-15 15:42:54+00:00,convomf,"💙 jujur, kalian pada takut ada zombie yang kaya di film ga? sender takut tapi pasrah ajalah, nafas udah males buat lari-larian kalo akhirnya kena juga"
2023-02-15 15:40:19+00:00,convomf,💙 guys ada rekomendasi kado untuk dikasi ke Ayah ngga?
2023-02-15 15:40:10+00:00,convomf,mau curhatt sangking cape bgt sm sifat lupaan aku jadi sering rekamin suara2 percakapanku hampir tiap hari. kek org tua yg bnr bnr lupa njir aku tu. itu penyakit apa gmn si? kalau iya bisa berobat ga? 💙
2023-02-15 15:40:07+00:00,convomf,💙 Mau heran tapi ini Geraldytan 😶 https://t.co/8jr99HR7q5
2023-02-15 15:40:00+00:00,convomf,💙 ayo setor today's dump mu dong kawand
2023-02-15 15:36:03+00:00,convomf,💙 GUYS VITAMIN BIAR NAMBAH FOKUS BELAJAR/KERJA APA YA? butuh bangettt huhuhu
2023-02-15 15:35:57+00:00,convomf,💙 yay or nay gais? Sepatu ini solnya keras gak si? https://t.co/G7gvIfkHJ0
2023-02-15 15:35:27+00:00,convomf,💙 nyerah aja kali ya?
2023-02-15 15:35:17+00:00,convomf,"💙 No, I can never let him go..."
2023-02-15 15:35:10+00:00,convomf,"💭 Tetangga kostku (beda kost tp sebelahan) bikin candi ap gmn yh? Masa dr td siang malu2 mulu , totok2 gitu."
2023-02-15 15:35:07+00:00,convomf,"mending yang model begini, apa yang tws ya guys? 💙 https://t.co/LHOKGaXwBU"
2023-02-15 15:30:58+00:00,convomf,💭 mi ni mal li ma ka ta https://t.co/NqeOiRbC8t
2023-02-15 15:30:16+00:00,convomf,"💙 Halo, boleh notice sender sebentar gak? Urgent banget. 😭 https://t.co/mN5DZCnjhQ"
2023-02-15 15:28:56+00:00,convomf,💙 twitter ku kok sekarang berandanya gabisa ke refresh sendiri ya harus di refresh tarik ke bawah baru bisa muncul twt terbarunya 😩 pls gimana balikinnya kek dulu capek refresh' mulu
2023-02-15 15:27:34+00:00,convomf,💙 pacar kalian kalau dipanggil bro marah ga?
2023-02-15 15:25:57+00:00,convomf,"guys mau tanya dong, kalau paket pahamify buat belajar utbk worth it gak? tia 💙"
