datetime,username,content
2022-12-08 02:00:12+00:00,convomfs,"💭 iya soalnya aku ngga boleh kerja disuruh di rumah aja, tapi kaka aku nganggur lebih dari 2 tahun tetep dikasih uang saku, ngga nuntasin skripsinya juga, aku minta uang buat bootcamp sama beli laci buat baju yang kelebihan di rumah biar ngga berantakan, tapi apa daya (cont)"
2022-12-08 02:00:03+00:00,convomfs,"🤍 cw // food

Jadi sender beli ayam m*d kemarin malam soalnya pingin makan kriuk”, rencananya dimakan pagi ini. Nah tapi hari ini kulitnya melempem, cara biar balikin kriuk kriuknya gmn ya? Thankyou ✌️"
2022-12-08 01:56:19+00:00,convomfs,💭 telkomsel knapa dahh gaada sinya mulu
2022-12-08 01:55:44+00:00,convomfs,"🤍 aku bukan tidak mau ikut, tapi aku mengerti keadaan ekonomi keluargaku"
2022-12-08 01:55:04+00:00,convomfs,"🤍 cw // rp , roleplayer 

guys is it okay if i use kim garam ex le sserafim for my chara? i miss her"
2022-12-08 01:53:14+00:00,convomfs,🤍 capek tau https://t.co/vFI4IKS4K5
2022-12-08 01:52:33+00:00,convomfs,💭 tolong sarannya gais https://t.co/jrf2EB21Ee
2022-12-08 01:50:25+00:00,convomfs,"💭 Mau nanya. Kan katanya jaringan 3G mau dimatikan, nanti yang belum ganti kartu gimana? Itu sebenarnya yang mati jaringan internet atau kartu?"
2022-12-08 01:50:17+00:00,convomfs,💭 sgt kece bkan 😎😎😎 https://t.co/tJwxfB8E2Z
2022-12-08 01:50:05+00:00,convomfs,"💭 how to speak fluent english 
(serious answer only) 

a thread"
2022-12-08 01:46:26+00:00,convomfs,"💭 tolong bantuin sender nyari desain tunik yg simpel buat di jahit dong, bentar lagi udah disuru motong kain, tpi sender belum dapet inspirasi 😭🙏"
2022-12-08 01:45:52+00:00,convomfs,protes :(
2022-12-08 01:45:52+00:00,convomfs,"💭 abis debat ama ortu perkara uang 500k, aku baru dikasih uang 500k dibilang ngga bersyukur padahal aku butuhnya udah dari 2 bulan lalu, dibilang ngga tau diri lah padahal udah telat banget ngasih uangnya, udahlah cape aku jadi pengangguran yang disalahin mulu ngga boleh (cont)"
2022-12-08 01:45:16+00:00,convomfs,💭 aneh gak 😔 https://t.co/dYdKkwbhDX
2022-12-08 01:45:05+00:00,convomfs,🤍 f4k classmeet. mending turu dirumah
2022-12-08 01:45:03+00:00,convomfs,"Pliss tolongin senderr panik bgt huhuu. Jadi aku kan bikin surat confess gtu ke crushku. Nah ini sender abis mandi, cari tu surat g ada. Curiga dibaca kakak/ortu. Aku mesti gimana ya ntarrr 😭😭 💭"
2022-12-08 01:43:55+00:00,convomfs,"💭 guys mau nanya, kalo mau buat atm mandiri tuh kudu nginstal app livin dulu ya? Ga usah ke bank dulu dan kalo uda daftar baru nanti ke bank nya, emang gitu ya?"
2022-12-08 01:42:57+00:00,convomfs,"💭 TITIPAN
 tolongin guys ini gimana ya https://t.co/9G8brt8Rqh"
2022-12-08 01:42:38+00:00,convomfs,💭 rill 😔☝🏻 https://t.co/2vCiveIyJR
2022-12-08 01:42:25+00:00,convomfs,"orang ga pernah pacaran tbtb pagiini ad yg blg 'sebagian dari kamu, milik aku' gwe hrus apa.... 💭"
2022-12-08 01:37:44+00:00,convomfs,"🤍 sender lagi bu dan rencananya mau jualan, kira2 jualan apa ya yg banyak peminatnya? Tia!"
2022-12-08 01:36:02+00:00,convomfs,💭 mau tanya dong kalian yg umurnya 20+ ada yg pake skincare dr pi93on gak? Boleh dipake org dewasa gasi?  formula nya ngaruh ke kulit kita ga itu? Terimakasih
2022-12-08 01:35:15+00:00,convomfs,💭 mwt pagi https://t.co/fJQ6bJcFM3
