datetime,username,content
2022-09-07 23:48:05+00:00,MMachril,"IFG Life sudah duluan migrasikan Aset Jiwasraya; kasihan Nasabahnya dikasih Aset yg tidak Clear and Clean.
Cara2 begini ini tidak sehat dan menunjukkan tidak beradab. Pak Presiden @jokowi @ojkindonesia kami malu bila berhadapan dgn investor yg mau invest di Indonesia . https://t.co/7MjG6TtuFv"
2022-09-07 23:48:02+00:00,putrisrikandi_,"Hadapi  krisis efek perang rusia dan Ukraina, jokowi siapkan strategi 

#UntukKesejahteraanNKRI https://t.co/ZKwXWveinE"
2022-09-07 23:47:48+00:00,bajulcilik,"@81_adi @Ameeranti @GunRomli @jokowi Sejak kapan sorban trademark nasrani atau yahudi.?
🤣🤣🤣

Drun klo hanya bisa baca, anak kelas 1 SD juga bisa.. 🤭

#otakdoyong"
2022-09-07 23:47:39+00:00,DEdward_6,@penii_me Hidup jokowi 💪🏾😔
2022-09-07 23:47:36+00:00,bdatma,@Mdy_Asmara1701 Keberpihakan Anis pd rakyat kecil serta penerapan hak2 berkeadilan bisa di lihat di DKI. Anies saat ini terbaik u Presiden 2024. Jokowi terlepas baik atau buruk sdh tidak berhak lg maju krn Konstitusi membatasi. Yng berwacana /berfikir 3 periode adlh penghianat bangsa.
2022-09-07 23:47:36+00:00,MH121142,"@jokowi ke medsos pak jokowi cuma mau liat komen2 rakyat, ternyata pada ga respeck komen2nya, padahal lg 2thn masa jabatan, kayaknya kesan kurang menyenangkan nih"
2022-09-07 23:47:35+00:00,budiarth4,Agamanya apa ya @mohmahfudmd @MajelisUlamaID @MUIPusat @Kemenag_RI @DPR_RI @Itjen_Kemdikbud @kemkominfo @PolhukamRI @Kemendagri_RI @jokowi @nadiemmakarim @Kemdikbud_RI @na_dirs @DivHumas_Polri @KomnasHAM @aagym @BNPTRI @KPAI_official @ListyoSigitP? https://t.co/4kiyktQimk
2022-09-07 23:47:33+00:00,RezaFahHsb01,"@geloraco Yg buat tak normal dy, yg ngeluh dy, pake butuh pemikiran abu nawas lgi, klo abu nawas ad udah psti dicramahin ni jokowi"
2022-09-07 23:47:32+00:00,ide_top,@RamliRizal @jokowi Buat apa tanya beliau
2022-09-07 23:47:29+00:00,sinyaktafar,Berawal dari pelarangan ekspor bijih nikel oleh Jokowi sejak 1 Januari 2020. Yang ditetapkan melalui Peraturan Menteri ESDM Nomor 11 Tahun 2019.
2022-09-07 23:47:28+00:00,zenny_ahmad,"Allegri or jokowi ???
Come on man ..... https://t.co/ezkxznkzDe"
2022-09-07 23:47:23+00:00,gelmbel9018,@Tita83079013 @YaqutCQoumas @mohmahfudmd @jokowi Gk ada
2022-09-07 23:47:18+00:00,aprianto_erry,"@Fido_id_ @obedNababaN @CNNIndonesia @jokowi @mohmahfudmd @DPR_RI @MahkamahAgung @DITJEN_PAS Jadi sudah ga relevan kalimat Presiden ga bisa intervensi, Dia (Jokowi) dulu juga bilang waktu kampanye perkuat KPK, berantas korupsi dll sekarang kalau ditanya ya itu bukan tugas saya, tanya Kapolri, tanya ini tanya itu YNTKTS hehhehehe"
2022-09-07 23:47:12+00:00,Pandawa42905183,@kanopimedia @YLBHI @amnestyindo @jokowi Biadab dah luka bawanya kaya gitu amat...
2022-09-07 23:47:04+00:00,sinyaktafar,"Presiden Joko Widodo (Jokowi) tak gentar pelarangan ekspor bahan mentah, termasuk nikel, dibawa ke mekanisme tuntutan organisasi perdagangan dunia, World Trade Organization (WTO). Bahkan, Presiden bilang, nggak apa-apa jika Indonesia memang harus kalah di WTO."
2022-09-07 23:47:04+00:00,EkoWitono9,"Pakar Ekonomi Anthoni Budiawan anggap rezim pemerintahan @jokowi berbohong terkait besaran Subsidi BBM sebesar 502 Trilyun, yg pd kenyataan hy 11 Trilyun (Portal Islam). Bs jd dr selisih ini lari ke kantong"" pribadi elit politik oligarki. @KPK_RI pun bungkam. Waras otak kalian?!"
2022-09-07 23:46:52+00:00,chakraWijaya3,"Rencana Demo Tolak Kenaikan BBM Besar-besaran Besok, Jokowi: Sampaikan dengan Baik

Terus ditinggal kabur deh

#MakzulinLurahNgibul 
#MakzulinLurahNgibul

https://t.co/ygLhlvnwbY"
2022-09-07 23:46:51+00:00,RahayuShintta,"""Klw bukan Presiden yg bekerja buat Rakyat Siapa lagi Klw bukan Jokowi gak bakalan ada Seandainya sobat mau melihat lagi pembangunan yg berkelanjutan mari kita dukung jokowi lagi 

#Jokowi2Periode 
#JokowiMarufAmin2019"
2022-09-07 23:46:47+00:00,JustAFreeStyle,"@HenkQ_Pbee @johnsimonwijaya @jokowi Pertanyannya knp bisa mobil mewah pake pertalite? Knp g dipenjara klo mobil mewah pake pertalite?
Krn gak ada regulasi dari pemerintah utk itu?

Pertanyaannya knp pemerintah gak bikin regulasi Memenjarakan pengguna mobil mewah, klo mmg pemerintah ngeluh pertalite g tepat sasaran?"
2022-09-07 23:46:45+00:00,NoelzAriq1,@Wasiul_Aziz @jokowi Lagian rakyat lagi susah ini malah ngundang artis Sarahsehan 🤦‍♂️
2022-09-07 23:46:36+00:00,ORI_Bengkulu,"Sampai jumpa di hari Jumat Sanak Ombudsman dan teman-teman mahasiswa UMB 🥳

@umbengkulu
@ombudsmanri137
@herdipuryanto
@kemensetneg.ri
@jokowi
@indonesiabaik.id

#KuliahUmum
#ORIBengkuluXUMB
#ORIBengkuluBisa
#OmbudsmanBengkulu
#IndonesiaMaju"
2022-09-07 23:46:33+00:00,JustAFreeStyle,"@im_notslim @Kartika50887721 @johnsimonwijaya @jokowi Pertanyannya knp bisa mobil mewah pake pertalite? Knp g dipenjara klo mobil mewah pake pertalite?
Krn gak ada regulasi dari pemerintah utk itu?

Pertanyaannya knp pemerintah gak bikin regulasi Memenjarakan pengguna mobil mewah, klo mmg pemerintah ngeluh pertalite g tepat sasaran?"
2022-09-07 23:46:33+00:00,aIgebrra,Kemarin tuh dosen gua bahas alesan Jokowi naikin bbm tapi lupa krn apa
2022-09-07 23:46:31+00:00,bdatma,@ShenoWirang Keberpihakan Anis pd rakyat kecil serta penerapan hak2 berkeadilan bisa di lihat di DKI. Anies saat ini terbaik u Presiden 2024. Jokowi terlepas baik atau buruk sdh tidak berhak lg maju krn Konstitusi membatasi. Yng berwacana /berfikir 3 periode adlh penghianat bangsa.
2022-09-07 23:46:31+00:00,abdul_kadir271,"@_theguzel @kemkominfo @jokowi Sekelas kementrian yg didukung tim dan segala jenis sumberdaya. Masih bisa di pecundangi ""seorang"" hacker..

Kata bang haji. Terrlaalu..😂😂"
